,row_id,x,y,accuracy,time,place_id,hour,weekday,month,year,day
378376,378376,1.0464,2.5128,62,644650,6399991653,16.1666666667,6.67361111111,2.9224537037,1.22650304414,82.6736111111
379998,379998,1.0295,2.6604,10,340124,3533177779,4.73333333333,5.19722222222,7.87324074074,0.647115677321,236.197222222
380494,380494,1.2267,2.652,26,615839,8258328058,15.9833333333,0.665972222222,2.25553240741,1.17168759513,62.6659722222
381879,381879,1.1971,2.7166,10,365228,8323105731,15.1333333333,1.63055555556,8.45435185185,0.694878234399,253.630555556
384724,384724,1.1345,2.5341,16,252778,1857051214,12.9666666667,0.540277777778,5.85134259259,0.480932267884,175.540277778
386730,386730,1.168,2.6541,86,522850,5270522918,2.16666666667,6.09027777778,0.103009259259,0.994767884323,363.090277778
387346,387346,1.1665,2.6579,157,159958,5270522918,1.96666666667,6.08194444444,3.70273148148,0.304334094368,111.081944444
388966,388966,1.0466,2.6742,13,102872,3312463746,10.5333333333,1.43888888889,2.3812962963,0.195722983257,71.4388888889
392581,392581,1.1424,2.7062,24,564673,4908856767,3.21666666667,0.134027777778,1.07113425926,1.07433980213,27.1340277778
394936,394936,1.0769,2.6541,29,303748,1705420368,22.4666666667,0.936111111111,7.0312037037,0.577907153729,210.936111111
395123,395123,1.1369,2.6341,171,105254,9598377925,2.23333333333,3.09305555556,2.43643518519,0.200254946728,73.0930555556
396652,396652,1.0416,2.5969,65,742322,1913341282,12.0333333333,4.50138888889,5.18337962963,1.4123325723,150.501388889
397786,397786,1.1558,2.6882,72,302465,3951163044,1.08333333333,0.0451388888889,7.00150462963,0.575466133942,210.045138889
397951,397951,1.0416,2.6877,65,163414,3312463746,11.5666666667,1.48194444444,3.78273148148,0.310909436834,113.481944444
398172,398172,1.0025,2.7199,73,523219,6424972551,8.31666666667,6.34652777778,0.111550925926,0.995469939117,363.346527778
398880,398880,1.074,2.5255,53,433965,1228935308,8.75,0.364583333333,10.0454861111,0.825656392694,301.364583333
402354,402354,1.0179,2.588,14,141799,1913341282,11.3166666667,0.471527777778,3.28238425926,0.26978500761,98.4715277778
403082,403082,1.1489,2.6754,11,154715,3952821602,10.5833333333,2.44097222222,3.58136574074,0.294358828006,107.440972222
407289,407289,1.2193,2.7257,77,539088,8048985799,8.8,3.36666666667,0.478888888889,1.02566210046,9.36666666667
407446,407446,1.0332,2.6758,79,730087,3312463746,0.116666666667,3.00486111111,4.90016203704,1.389054414,142.004861111
410045,410045,1.1852,2.5963,28,332337,4022692381,18.95,6.78958333333,7.69298611111,0.632300228311,230.789583333
410672,410672,1.1602,2.7374,29,478191,1751341515,1.85,3.07708333333,11.0692361111,0.909800228311,332.077083333
414169,414169,1.1653,2.6876,67,724788,6683426742,7.8,6.325,4.7775,1.37897260274,138.325
418545,418545,1.2412,2.6566,8,55066,6889790653,5.76666666667,3.24027777778,1.27467592593,0.104767884323,38.2402777778
419569,419569,1.218,2.522,10,334673,8768724653,9.88333333333,1.41180555556,7.74706018519,0.636744672755,232.411805556
420206,420206,1.2398,2.518,54,600483,3992589015,0.0499999999993,4.00208333333,1.90006944444,1.14247146119,52.0020833333
421053,421053,1.096,2.5633,10,460539,4932578245,19.65,4.81875,10.660625,0.876215753425,319.81875
421659,421659,1.232,2.5958,261,519067,1400705914,11.1166666667,3.46319444444,0.0154398148148,0.987570395738,360.463194444
422980,422980,1.0483,2.5852,31,390667,1097200869,7.11666666667,5.29652777778,9.04321759259,0.743278158295,271.296527778
424757,424757,1.1515,2.6327,68,726942,5606572086,19.7,0.820833333333,4.82736111111,1.38307077626,139.820833333
425469,425469,1.0052,2.7459,67,39791,6424972551,15.1833333333,6.63263888889,0.921087962963,0.0757058599696,27.6326388889
425722,425722,1.0616,2.7014,565,562633,2460093296,17.2166666667,5.71736111111,1.02391203704,1.07045852359,25.7173611111
425748,425748,1.0687,2.7499,27,242493,1325949552,9.55,0.397916666667,5.61326388889,0.461364155251,168.397916667
429266,429266,1.2203,2.5641,10,120233,2355236719,11.8833333333,6.49513888889,2.7831712963,0.228753805175,83.4951388889
431099,431099,1.0402,2.5782,21,192119,1913341282,9.98333333333,0.415972222222,4.44719907407,0.365523211568,133.415972222
431243,431243,1.2314,2.6425,60,154458,6603539415,6.3,2.2625,3.57541666667,0.293869863014,107.2625
431712,431712,1.1492,2.5555,75,693594,2355236719,15.9,5.6625,4.05541666667,1.31962328767,116.6625
433368,433368,1.0823,2.5672,7,54325,9210062932,17.4166666667,2.72569444444,1.25752314815,0.103358066971,37.7256944444
435953,435953,1.1444,2.6283,64,346556,5606572086,15.9333333333,2.66388888889,8.02212962963,0.659353120244,240.663888889
436772,436772,1.0938,2.6656,39,325565,9713454201,2.08333333333,2.08680555556,7.53622685185,0.619415905632,226.086805556
436914,436914,1.0496,2.6839,65,558153,3312463746,14.55,2.60625,0.920208333333,1.06193493151,22.60625
437332,437332,1.0308,2.7411,97,772976,7914558846,18.9333333333,4.78888888889,5.89296296296,1.47065449011,171.788888889
437438,437438,1.2425,2.7298,9,64989,8048985799,3.15,3.13125,1.504375,0.123647260274,45.13125
437507,437507,1.2239,2.5044,76,755724,8606102186,19.4,6.80833333333,5.49361111111,1.43783105023,159.808333333
439382,439382,1.0554,2.5939,19,301903,1999597424,15.7166666667,6.65486111111,6.98849537037,0.574396879756,209.654861111
440879,440879,1.0183,2.569,24,771062,5689129232,11.0333333333,3.45972222222,5.84865740741,1.4670129376,170.459722222
446206,446206,1.0422,2.7497,65,650412,6424972551,16.2,3.675,3.05583333333,1.23746575342,86.675
446851,446851,1.0508,2.622,63,281573,4496840916,12.8833333333,6.53680555556,6.51789351852,0.535717275495,195.536805556
448480,448480,1.2118,2.5223,13,692759,3992589015,1.98333333333,5.08263888889,4.03608796296,1.31803462709,116.082638889
450993,450993,1.1884,2.6928,41,553085,7396836484,2.08333333333,6.08680555556,0.802893518519,1.05229261796,19.0868055556
452263,452263,1.1877,2.513,19,679729,3992589015,0.816666666668,3.03402777778,3.73446759259,1.29324391172,107.034027778
452655,452655,1.0686,2.5418,10,376608,5035268417,12.8,2.53333333333,8.71777777778,0.716529680365,261.533333333
453692,453692,1.0805,2.6053,13,406209,3850008710,2.15,2.08958333333,9.40298611111,0.772848173516,282.089583333
454406,454406,1.0513,2.7271,69,635822,6424972551,13.0333333333,0.543055555556,2.71810185185,1.20970700152,76.5430555556
456505,456505,1.0059,2.5767,14,234169,4601057211,14.8166666667,1.61736111111,5.4205787037,0.445527016743,162.617361111
457909,457909,1.1971,2.7214,32,563566,4908856767,8.76666666667,6.36527777778,1.04550925926,1.07223363775,26.3652777778
458514,458514,1.013,2.6005,59,383566,1097200869,8.76666666667,0.365277777778,8.87884259259,0.729767884323,266.365277778
458726,458726,1.2325,2.6819,167,15880,5270522918,0.666666666667,4.02777777778,0.367592592593,0.0302130898021,11.0277777778
459738,459738,1.04,2.6104,158,204402,4496840916,22.7,1.94583333333,4.73152777778,0.388892694064,141.945833333
462056,462056,1.2218,2.7319,169,741065,2946102544,15.0833333333,3.62847222222,5.15428240741,1.40994101979,149.628472222
463558,463558,1.1386,2.5392,13,729802,8016466275,19.3666666667,2.80694444444,4.89356481481,1.38851217656,141.806944444
463896,463896,1.2328,2.6402,35,574892,5270522918,5.53333333333,0.230555555556,1.30768518519,1.09378234399,34.2305555556
464973,464973,1.0383,2.6831,70,730763,3312463746,11.3833333333,3.47430555556,4.91581018519,1.39034056317,142.474305556
465487,465487,1.2256,2.5557,28,551361,6098899637,21.35,4.88958333333,0.762986111111,1.04901255708,17.8895833333
469493,469493,1.1051,2.5788,49,187679,1812226671,7.98333333333,4.33263888889,4.3444212963,0.357075722983,130.332638889
471914,471914,1.2323,2.6991,6,64955,7162308755,2.58333333333,3.10763888889,1.50358796296,0.123582572298,45.1076388889
471936,471936,1.0835,2.6123,55,131367,8780655195,5.45,0.227083333333,3.04090277778,0.249937214612,91.2270833333
472787,472787,1.0301,2.5308,88,487652,6399991653,15.5333333333,2.64722222222,11.2882407407,0.927800608828,338.647222222
474015,474015,1.1539,2.6232,12,468741,6650268891,12.35,3.51458333333,10.8504861111,0.891820776256,325.514583333
475356,475356,1.0278,2.5961,63,150219,1097200869,7.65,6.31875,3.47729166667,0.285804794521,104.31875
477071,477071,1.0302,2.6868,158,126024,3312463746,12.4,3.51666666667,2.91722222222,0.239771689498,87.5166666667
477377,477377,1.1031,2.5248,25,60929,8629682292,7.48333333333,0.311805555556,1.41039351852,0.115922754947,42.3118055556
479193,479193,1.2236,2.7474,167,47353,5163401947,21.2166666667,4.88402777778,1.09613425926,0.0900932267884,32.8840277778
481885,481885,1.0062,2.7183,63,664473,6424972551,10.55,6.43958333333,3.38131944444,1.26421803653,96.4395833333
483190,483190,1.0982,2.5927,48,509953,1812226671,3.21666666667,4.13402777778,11.8044675926,0.97023021309,354.134027778
485762,485762,1.0186,2.5283,13,728259,6399991653,17.65,1.73541666667,4.85784722222,1.38557648402,140.735416667
486568,486568,1.1743,2.5487,73,631694,6278376232,16.2333333333,4.67638888889,2.6225462963,1.20185312024,73.6763888889
489233,489233,1.019,2.6803,119,651262,9237487147,6.36666666667,4.26527777778,3.07550925926,1.23908295282,87.2652777778
495267,495267,1.0997,2.6579,58,329097,9713454201,12.95,4.53958333333,7.61798611111,0.626135844749,228.539583333
495309,495309,1.1967,2.691,188,168689,6683426742,3.48333333333,5.14513888889,3.90483796296,0.320945585997,117.145138889
497263,497263,1.0125,2.6631,58,252722,6237569496,12.0333333333,0.501388888889,5.8500462963,0.480825722983,175.501388889
497404,497404,1.1948,2.6618,27,726281,6502303487,8.68333333333,0.361805555556,4.81206018519,1.38181316591,139.361805556
501280,501280,1.0007,2.5993,51,588932,1097200869,23.5333333333,2.98055555556,1.63268518519,1.12049467275,43.9805555556
502020,502020,1.1156,2.6339,54,326549,5606572086,18.4833333333,2.77013888889,7.55900462963,0.62128805175,226.770138889
503050,503050,1.2378,2.7316,338,574886,5163401947,5.43333333333,0.226388888889,1.3075462963,1.09377092846,34.2263888889
506481,506481,1.2398,2.7243,21,43647,8048985799,7.45,2.31041666667,1.01034722222,0.0830422374429,30.3104166667
507586,507586,1.0084,2.6023,64,450929,1097200869,3.48333333333,5.14513888889,10.4381712963,0.857931887367,313.145138889
508485,508485,1.2082,2.6869,176,211095,6683426742,14.25,6.59375,4.88645833333,0.401626712329,146.59375
509328,509328,1.2086,2.5906,69,387253,2548071187,22.2166666667,2.92569444444,8.96418981481,0.736782724505,268.925694444
510050,510050,1.0037,2.7384,39,324240,6424972551,4.0,1.16666666667,7.50555555556,0.616894977169,225.166666667
511159,511159,1.1029,2.5438,4,296761,8016466275,2.01666666667,3.08402777778,6.86946759259,0.564613774734,206.084027778
511311,511311,1.008,2.7282,73,471700,6424972551,13.6666666667,5.56944444444,10.9189814815,0.897450532725,327.569444444
515865,515865,1.1581,2.6421,36,542705,7914558846,21.0833333333,5.87847222222,0.562615740741,1.03254375951,11.8784722222
515944,515944,1.0913,2.6454,7,121213,5270522918,4.21666666667,0.175694444444,2.80585648148,0.230618340944,84.1756944444
516591,516591,1.0697,2.5828,23,352030,1097200869,11.1666666667,6.46527777778,8.14884259259,0.669767884323,244.465277778
517286,517286,1.1782,2.6579,65,647391,9753855529,13.85,1.57708333333,2.98590277778,1.23171803653,84.5770833333
517326,517326,1.2008,2.7333,14,166817,3083446565,20.2833333333,3.84513888889,3.86150462963,0.317383942161,115.845138889
519224,519224,1.0829,2.5051,60,616089,8606102186,20.15,0.839583333333,2.26131944444,1.17216324201,62.8395833333
519678,519678,1.2343,2.5577,65,738218,6097504486,15.6333333333,1.65138888889,5.08837962963,1.40452435312,147.651388889
524496,524496,1.0314,2.5328,64,225911,6399991653,21.1833333333,2.88263888889,5.2294212963,0.429815449011,156.882638889
528080,528080,1.1838,2.517,195,69127,3992589015,0.116666666667,6.00486111111,1.60016203704,0.131520167428,48.0048611111
528244,528244,1.18,2.6684,98,567481,3533177779,2.01666666667,2.08402777778,1.13613425926,1.07968226788,29.0840277778
530635,530635,1.1651,2.6775,68,734642,3533177779,4.03333333333,6.16805555556,5.00560185185,1.39772070015,145.168055556
531012,531012,1.1158,2.6476,39,315897,6237569496,8.95,2.37291666667,7.31243055556,0.601021689498,219.372916667
531438,531438,1.0871,2.6653,300,631503,3116656165,13.05,4.54375,2.618125,1.20148972603,73.54375
531474,531474,1.0989,2.6544,21,73738,5270522918,4.96666666667,2.20694444444,1.70689814815,0.140292998478,51.2069444444
533608,533608,1.1278,2.7075,11,66788,6683426742,9.13333333333,4.38055555556,1.54601851852,0.127070015221,46.3805555556
534290,534290,1.209,2.505,68,190177,8850514709,1.61666666667,6.06736111111,4.40224537037,0.361828386606,132.067361111
534547,534547,1.1068,2.5313,47,345169,6399991653,16.8166666667,1.70069444444,7.99002314815,0.656714231355,239.700694444
534671,534671,1.0234,2.5677,154,62782,4932578245,14.3666666667,1.59861111111,1.45328703704,0.119448249619,43.5986111111
536497,536497,1.1237,2.6947,11,754792,6683426742,3.86666666667,6.16111111111,5.47203703704,1.43605783866,159.161111111
537149,537149,1.1129,2.5693,3,490233,2212762406,10.55,4.43958333333,11.3479861111,0.932711187215,340.439583333
541988,541988,1.0361,2.5971,73,191155,1097200869,17.9166666667,6.74652777778,4.42488425926,0.363689117199,132.746527778
542495,542495,1.2324,2.5053,25,475812,1854417909,10.2,1.425,11.0141666667,0.905273972603,330.425
543455,543455,1.2392,2.7338,18,255670,6780386626,13.1666666667,2.54861111111,5.91828703704,0.486434550989,177.548611111
547375,547375,1.1059,2.5542,30,420178,6399991653,18.9666666667,4.79027777778,9.72634259259,0.799425418569,291.790277778
548597,548597,1.058,2.6803,72,143241,3312463746,11.35,1.47291666667,3.31576388889,0.272528538813,99.4729166667
549060,549060,1.172,2.6966,74,716099,6683426742,6.98333333333,0.290972222222,4.57636574074,1.36244101979,132.290972222
553677,553677,1.092,2.7367,25,473904,5911788013,2.4,0.1,10.97,0.901643835616,329.1
554583,554583,1.2403,2.7204,174,569497,8048985799,11.6166666667,3.48402777778,1.18280092593,1.08351788432,30.4840277778
554855,554855,1.04,2.5696,177,374605,9741307878,3.41666666667,1.14236111111,8.67141203704,0.712718797565,260.142361111
555452,555452,1.0426,2.551,12,42204,7803770431,7.4,1.30833333333,0.976944444444,0.080296803653,29.3083333333
556449,556449,1.0349,2.7285,20,86550,8048985799,2.5,4.10416666667,2.00347222222,0.164668949772,60.1041666667
557320,557320,1.0963,2.6198,214,339229,5987464133,13.8166666667,4.57569444444,7.85252314815,0.645412861492,235.575694444
557442,557442,1.0491,2.6818,165,233979,3312463746,11.65,1.48541666667,5.41618055556,0.445165525114,162.485416667
558504,558504,1.0467,2.6742,61,223236,3312463746,0.6,1.025,5.1675,0.424726027397,155.025
560222,560222,1.005,2.6565,55,764412,3686273628,20.2,5.84166666667,5.69472222222,1.45436073059,165.841666667
560643,560643,1.2026,2.6309,435,206440,8178619377,8.66666666667,3.36111111111,4.7787037037,0.392770167428,143.361111111
562384,562384,1.1119,2.6767,65,105030,3312463746,22.5,2.9375,2.43125,0.199828767123,72.9375
568368,568368,1.1072,2.5404,151,749919,6278376232,18.65,2.77708333333,5.35923611111,1.42678652968,155.777083333
569044,569044,1.2444,2.677,57,285221,5995450425,1.68333333333,2.07013888889,6.60233796296,0.542657914764,198.070138889
569507,569507,1.2305,2.7181,62,573683,8048985799,9.38333333333,6.39097222222,1.27969907407,1.09148211568,33.3909722222
570855,570855,1.0416,2.6934,10,735869,3312463746,0.483333333334,0.0201388888889,5.03400462963,1.40005517504,146.020138889
571212,571212,1.1527,2.6724,645,648358,5270522918,5.96666666667,2.24861111111,3.00828703704,1.23355783866,85.2486111111
578708,578708,1.1795,2.5256,15,699592,3992589015,19.8666666667,2.82777777778,4.19425925926,1.33103500761,120.827777778
580020,580020,1.0503,2.6399,74,575730,7203076986,19.5,0.8125,1.32708333333,1.09537671233,34.8125
580637,580637,1.0301,2.5825,68,715934,1097200869,4.23333333333,0.176388888889,4.5725462963,1.36212709285,132.176388889
580654,580654,1.0717,2.6763,4,82533,5270522918,7.55,1.31458333333,1.91048611111,0.157026255708,57.3145833333
581647,581647,1.1845,2.7225,108,205869,3007370877,23.15,2.96458333333,4.76548611111,0.391683789954,142.964583333
581824,581824,1.1145,2.5579,11,293883,4932578245,2.05,1.08541666667,6.80284722222,0.559138127854,204.085416667
583950,583950,1.066,2.5613,157,347309,9263769211,4.48333333333,3.18680555556,8.03956018519,0.660785768645,241.186805556
587133,587133,1.1039,2.6885,150,664325,6683426742,8.08333333333,6.33680555556,3.37789351852,1.26393645358,96.3368055556
588440,588440,1.0218,2.5785,55,296581,1097200869,23.0166666667,2.95902777778,6.86530092593,0.56427130898,205.959027778
589115,589115,1.0725,2.671,271,137057,9713454201,4.28333333333,4.17847222222,3.17261574074,0.260762937595,95.1784722222
589373,589373,1.2268,2.6054,48,723328,6822359752,7.46666666667,5.31111111111,4.7437037037,1.37619482496,137.311111111
589600,589600,1.2467,2.6841,5,777812,2327054745,3.53333333333,1.14722222222,6.00490740741,1.47985540335,175.147222222
591001,591001,1.1289,2.5535,63,214787,7803770431,3.78333333333,2.15763888889,4.9719212963,0.408651065449,149.157638889
595434,595434,1.1975,2.6618,162,1809,6889790653,6.15,1.25625,0.041875,0.00344178082192,1.25625
596888,596888,1.0811,2.5078,67,548584,5788646225,23.0666666667,2.96111111111,0.698703703704,1.04372907154,15.9611111111
598079,598079,1.0893,2.5543,98,726711,4932578245,15.85,0.660416666667,4.82201388889,1.38263127854,139.660416667
598950,598950,1.0351,2.7098,78,498514,7477519553,4.56666666667,3.19027777778,11.5396759259,0.94846651446,346.190277778
599406,599406,1.2118,2.6759,26,326796,3952821602,22.6,2.94166666667,7.56472222222,0.621757990868,226.941666667
600629,600629,1.0244,2.5729,80,326826,1097200869,23.1,2.9625,7.56541666667,0.621815068493,226.9625
601000,601000,1.1789,2.6206,302,303722,7707808405,22.0333333333,0.918055555556,7.03060185185,0.577857686454,210.918055556
601036,601036,1.1587,2.5862,67,355293,2355236719,17.55,1.73125,8.224375,0.675976027397,246.73125
602959,602959,1.0628,2.5456,128,712061,4932578245,11.6833333333,4.48680555556,4.48289351852,1.35475837139,129.486805556
